body;position_x;position_y;position_z;velocity_x;velocity_y;velocity_z;mass
sun;0.006065018583897886;0.0011865759031156624;-0.0002605067087578815;-0.0007248478737795701;-0.002093285764293984;2.361744084841843e-05;39.47841760435743
jupiter;5.030917072956582;-1.1173625678929804;-0.10758369200711705;0.4865584203036261;2.7426084564414666;-0.021464970548276292;0.03769367487038949
saturn;-8.146389750710043;-4.770780496596194;0.4059737983178104;0.9176349893097109;-1.8396118836648125;-0.00809914803118808;0.011286326131968767
uranus;5.416440776635383;19.173866931686135;-0.18817897987884716;-1.336580569704909;0.35744749185456637;0.007546747379736621;0.0017237240570597112
neptune;-8.016771661371124;-29.44142448827536;0.7874743936323191;1.09301019538612;-0.29161964910402854;-0.022070484996678824;0.0020336868699246304
